Open,High,Low,Close,Volume,Dividends,Stock Splits
97.25,97.5,97.25,97.25,37100,0.0,0.0
97.25,97.5,97.25,97.5,27102,0.0,0.0
97.25,97.5,97.25,97.25,23600,0.0,0.0
97.25,97.75,97.25,97.25,124904,0.0,0.0
97.5,97.5,97.25,97.5,18700,0.0,0.0
97.5,97.75,97.25,97.5,163237,0.0,0.0
97.5,97.5,97.25,97.5,59712,0.0,0.0
97.5,97.5,97.25,97.25,20429,0.0,0.0
97.25,97.5,97.25,97.5,44321,0.0,0.0
97.5,97.5,97.25,97.25,55442,0.0,0.0
97.25,97.5,97.25,97.25,62008,0.0,0.0
97.25,97.5,97.25,97.5,105114,0.0,0.0
97.25,97.5,97.25,97.25,90038,0.0,0.0
97.25,97.5,97.25,97.5,92160,0.0,0.0
97.5,97.5,97.0,97.5,267516,0.0,0.0
97.5,97.5,97.5,97.5,15346,0.0,0.0
97.5,97.5,97.25,97.5,29557,0.0,0.0
97.5,97.5,97.25,97.5,16615,0.0,0.0
97.5,97.5,97.25,97.5,23806,0.0,0.0
97.25,97.5,97.25,97.25,33008,0.0,0.0
97.25,97.5,97.25,97.5,33403,0.0,0.0
97.5,97.5,97.25,97.25,17420,0.0,0.0
97.25,97.5,97.25,97.25,6511,0.0,0.0
97.25,97.25,97.0,97.25,225129,0.0,0.0
97.25,97.25,97.0,97.25,16527,0.0,0.0
97.25,97.25,97.0,97.25,163333,0.0,0.0
97.25,97.25,97.0,97.25,14746,0.0,0.0
97.25,97.25,97.0,97.25,20439,0.0,0.0
97.25,97.25,97.0,97.25,20527,0.0,0.0
97.25,97.5,97.0,97.25,156364,0.0,0.0
97.0,97.25,97.0,97.0,222938,0.0,0.0
97.25,97.5,97.0,97.5,225081,0.0,0.0
97.75,97.75,97.0,97.0,414785,0.0,0.0
97.25,97.5,97.0,97.5,53546,0.0,0.0
97.5,97.5,97.25,97.5,154018,0.0,0.0
97.5,97.75,97.25,97.5,172405,0.0,0.0
97.5,97.75,97.5,97.75,136062,0.0,0.0
97.75,98.0,97.75,98.0,227731,0.0,0.0
98.0,98.0,98.0,98.0,15770,0.0,0.0
98.0,98.0,97.75,98.0,184269,0.0,0.0
98.0,98.0,97.75,98.0,27432,0.0,0.0
97.75,97.75,97.5,97.5,130289,0.0,0.0
97.75,97.75,97.5,97.5,313201,0.0,0.0
97.5,97.5,97.25,97.25,55254,0.0,0.0
97.5,97.5,97.25,97.25,69436,0.0,0.0
97.5,97.5,97.25,97.5,75784,0.0,0.0
97.25,97.5,97.25,97.5,44737,0.0,0.0
97.5,97.75,97.25,97.5,215208,0.0,0.0
97.5,97.5,97.25,97.5,53487,0.0,0.0
97.5,97.5,97.25,97.25,63394,0.0,0.0
97.25,97.5,97.25,97.25,109376,0.0,0.0
97.25,97.5,97.0,97.5,73183,0.0,0.0
97.25,97.75,97.25,97.75,115568,0.0,0.0
97.25,97.75,97.25,97.5,32223,0.0,0.0
97.5,97.75,97.25,97.5,118153,0.0,0.0
97.5,97.5,97.25,97.5,63124,0.0,0.0
97.25,97.5,97.25,97.25,19571,0.0,0.0
97.25,97.5,97.25,97.5,16804,0.0,0.0
97.5,97.75,97.25,97.75,67326,0.0,0.0
97.75,97.75,97.5,97.5,5328,0.0,0.0
97.5,97.75,97.5,97.75,173820,0.0,0.0
97.75,97.75,97.5,97.5,15421,0.0,0.0
97.5,97.75,97.5,97.5,13501,0.0,0.0
97.5,97.75,97.5,97.5,150139,0.0,0.0
97.75,97.75,97.5,97.5,19036,0.0,0.0
97.5,97.75,97.25,97.5,142751,0.0,0.0
97.5,97.75,97.5,97.5,11346,0.0,0.0
97.5,97.75,97.25,97.5,81724,0.0,0.0
97.5,97.75,97.5,97.5,4024,0.0,0.0
97.5,97.75,97.5,97.5,48033,0.0,0.0
97.75,97.75,97.5,97.75,105978,0.0,0.0
97.75,97.75,97.5,97.75,128169,0.0,0.0
97.75,97.75,97.5,97.75,17578,0.0,0.0
97.75,98.0,97.5,97.75,285042,0.0,0.0
97.5,97.75,97.5,97.75,11881,0.0,0.0
97.75,97.75,97.5,97.75,96051,0.0,0.0
97.75,97.75,97.75,97.75,11121,0.0,0.0
97.75,97.75,97.5,97.75,6161,0.0,0.0
97.75,97.75,97.5,97.75,6200,0.0,0.0
97.75,97.75,97.5,97.75,9628,0.0,0.0
97.75,97.75,97.75,97.75,6805,0.0,0.0
97.75,97.75,97.5,97.75,44298,0.0,0.0
97.75,97.75,97.5,97.75,34108,0.0,0.0
97.75,97.75,97.5,97.75,57955,0.0,0.0
97.75,97.75,97.5,97.75,23612,0.0,0.0
97.75,97.75,97.5,97.75,4503,0.0,0.0
97.75,97.75,97.5,97.75,6935,0.0,0.0
97.75,97.75,97.5,97.75,65604,0.0,0.0
97.75,97.75,97.5,97.75,9224,0.0,0.0
98.0,98.0,97.5,97.5,81875,0.0,0.0
97.75,98.0,97.75,98.0,58979,0.0,0.0
98.0,98.0,97.75,98.0,29656,0.0,0.0
98.0,98.0,97.75,98.0,48157,0.0,0.0
98.0,98.0,97.75,97.75,193370,0.0,0.0
97.75,97.75,97.5,97.75,27169,0.0,0.0
97.75,97.75,97.75,97.75,7772,0.0,0.0
97.75,97.75,97.75,97.75,115820,0.0,0.0
97.5,97.75,97.5,97.75,9781,0.0,0.0
97.75,97.75,97.5,97.75,39246,0.0,0.0
97.75,97.75,97.75,97.75,67302,0.0,0.0
97.75,97.75,97.5,97.75,184465,0.0,0.0
97.75,97.75,97.75,97.75,94176,0.0,0.0
97.75,97.75,97.75,97.75,44497,0.0,0.0
97.75,97.75,97.5,97.75,164405,0.0,0.0
97.75,97.75,97.5,97.75,52382,0.0,0.0
97.75,97.75,97.5,97.75,18100,0.0,0.0
97.75,97.75,97.5,97.75,170426,0.0,0.0
97.75,97.75,97.5,97.75,48105,0.0,0.0
97.5,98.0,97.5,98.0,230189,0.0,0.0
98.0,98.0,97.5,97.75,144305,0.0,0.0
97.75,97.75,97.5,97.75,38746,0.0,0.0
